Time [s],Packet ID,MOSI,MISO
0.005178583333333,,0xFF,
0.005189583333333,,0xFF,
0.005200583333333,,0xFF,
0.005211583333333,,0xFF,
0.005222625000000,,0xFF,
0.005233625000000,,0xFF,
0.005244625000000,,0xFF,
0.005255625000000,,0xFF,
0.005266666666667,,0xFF,
0.005277666666667,,0xFF,
0.005288666666667,,0xFF,
0.005299666666667,,0xFF,
0.005310666666667,,0xFF,
0.005321708333333,,0xFF,
0.005332708333333,,0xFF,
0.005343708333333,,0xFF,
0.005354708333333,,0xFF,
0.005365750000000,,0xFF,
0.005376750000000,,0xFF,
0.005387750000000,,0xFF,
0.005398750000000,,0xFF,
0.005409791666667,,0xFF,
0.005420791666667,,0xFF,
0.005431791666667,,0xFF,
0.005442791666667,,0xFF,
0.005453791666667,,0xFF,
0.005464791666667,,0xFF,
0.005475791666667,,0xFF,
0.005486833333333,,0xFF,
0.005497833333333,,0xFF,
0.005508833333333,,0xFF,
0.005519833333333,,0xFF,
0.005530833333333,,0xFF,
0.005541875000000,,0xFF,
0.005552875000000,,0xFF,
0.005563875000000,,0xFF,
0.005574875000000,,0xFF,
0.005585916666667,,0xFF,
0.005596916666667,,0xFF,
0.005607916666667,,0xFF,
0.005618916666667,,0xFF,
0.005629958333333,,0xFF,
0.005640958333333,,0xFF,
0.005651958333333,,0xFF,
0.005662958333333,,0xFF,
0.005673958333333,,0xFF,
0.005685000000000,,0xFF,
0.005696000000000,,0xFF,
0.005707000000000,,0xFF,
0.005718000000000,,0xFF,
0.005729041666667,,0xFF,
0.005740041666667,,0xFF,
0.005751041666667,,0xFF,
0.005762041666667,,0xFF,
0.005773041666667,,0xFF,
0.005784041666667,,0xFF,
0.005795083333333,,0xFF,
0.005806083333333,,0xFF,
0.005817083333333,,0xFF,
0.005828083333333,,0xFF,
0.005839083333333,,0xFF,
0.005850125000000,,0xFF,
0.005861125000000,,0xFF,
0.005872125000000,,0xFF,
0.005883125000000,,0xFF,
0.005894125000000,,0xFF,
0.005905166666667,,0xFF,
0.005916166666667,,0xFF,
0.005927166666667,,0xFF,
0.005938166666667,,0xFF,
0.005949208333333,,0xFF,
0.005960208333333,,0xFF,
0.005971208333333,,0xFF,
0.005982208333333,,0xFF,
0.005994125000000,,0xFF,
0.006005125000000,,0xFF,
0.006016125000000,,0xFF,
0.006027125000000,,0xFF,
0.006038125000000,,0xFF,
0.006049166666667,,0xFF,
0.006060166666667,,0xFF,
0.006071166666667,,0xFF,
0.006082166666667,,0xFF,
0.006093208333333,,0xFF,
0.006104208333333,,0xFF,
0.006115208333333,,0xFF,
0.006126208333333,,0xFF,
0.006137208333333,,0xFF,
0.006148208333333,,0xFF,
0.006159208333333,,0xFF,
0.006170250000000,,0xFF,
0.006181250000000,,0xFF,
0.006192250000000,,0xFF,
0.006203250000000,,0xFF,
0.006214291666667,,0xFF,
0.006225291666667,,0xFF,
0.006236291666667,,0xFF,
0.006247333333333,,0xFF,
0.006258333333333,,0xFF,
0.006269333333333,,0xFF,
0.006280333333333,,0xFF,
0.006291333333333,,0xFF,
0.006302375000000,,0xFF,
0.006313375000000,,0xFF,
0.006324375000000,,0xFF,
0.006335416666667,,0xFF,
0.006346416666667,,0xFF,
0.006357416666667,,0xFF,
0.006368458333333,,0xFF,
0.006379458333333,,0xFF,
0.006390458333333,,0xFF,
0.006401458333333,,0xFF,
0.006412500000000,,0xFF,
0.006423500000000,,0xFF,
0.006434500000000,,0xFF,
0.006445500000000,,0xFF,
0.006456541666667,,0xFF,
0.006467541666667,,0xFF,
0.006478541666667,,0xFF,
0.006489541666667,,0xFF,
0.006500541666667,,0xFF,
0.006511583333333,,0xFF,
0.006522583333333,,0xFF,
0.006533583333333,,0xFF,
0.006544583333333,,0xFF,
0.006555625000000,,0xFF,
0.006566625000000,,0xFF,
0.006577625000000,,0xFF,
0.006588625000000,,0xFF,
0.006599625000000,,0xFF,
0.006610666666667,,0xFF,
0.006621666666667,,0xFF,
0.006632666666667,,0xFF,
0.006643666666667,,0xFF,
0.006654708333333,,0xFF,
0.006665708333333,,0xFF,
0.006676708333333,,0xFF,
0.006687708333333,,0xFF,
0.006698750000000,,0xFF,
0.006709750000000,,0xFF,
0.006720750000000,,0xFF,
0.006731750000000,,0xFF,
0.006742791666667,,0xFF,
0.006753791666667,,0xFF,
0.006764791666667,,0xFF,
0.006775791666667,,0xFF,
0.006786833333333,,0xFF,
0.006797833333333,,0xFF,
0.006808833333333,,0xFF,
0.006819833333333,,0xFF,
0.006830875000000,,0xFF,
0.006841875000000,,0xFF,
0.006852875000000,,0xFF,
0.006863875000000,,0xFF,
0.006874916666667,,0xFF,
0.006885916666667,,0xFF,
0.006896916666667,,0xFF,
0.006907958333333,,0xFF,
0.006918958333333,,0xFF,
0.006929958333333,,0xFF,
0.006940958333333,,0xFF,
0.006952000000000,,0xFF,
0.006963000000000,,0xFF,
0.006974000000000,,0xFF,
0.006985000000000,,0xFF,
0.006997083333333,,0xFF,
0.007008125000000,,0xFF,
0.007019125000000,,0xFF,
0.007030125000000,,0xFF,
0.007041125000000,,0xFF,
0.007052166666667,,0xFF,
0.007063166666667,,0xFF,
0.007074166666667,,0xFF,
0.007085166666667,,0xFF,
0.007096208333333,,0xFF,
0.007107208333333,,0xFF,
0.007118208333333,,0xFF,
0.007129208333333,,0xFF,
0.007140208333333,,0xFF,
0.007151250000000,,0xFF,
0.007162250000000,,0xFF,
0.007173250000000,,0xFF,
0.007184250000000,,0xFF,
0.007195250000000,,0xFF,
0.007206291666667,,0xFF,
0.007217291666667,,0xFF,
0.007228291666667,,0xFF,
0.007239291666667,,0xFF,
0.007250291666667,,0xFF,
0.007261291666667,,0xFF,
0.007272291666667,,0xFF,
0.007283333333333,,0xFF,
0.007294333333333,,0xFF,
0.007305333333333,,0xFF,
0.007316333333333,,0xFF,
0.007327333333333,,0xFF,
0.007338375000000,,0xFF,
0.007349375000000,,0xFF,
0.007360375000000,,0xFF,
0.007371375000000,,0xFF,
0.007382416666667,,0xFF,
0.007393416666667,,0xFF,
0.007404416666667,,0xFF,
0.007415416666667,,0xFF,
0.007426416666667,,0xFF,
0.007437458333333,,0xFF,
0.007448458333333,,0xFF,
0.007459458333333,,0xFF,
0.007470458333333,,0xFF,
0.007481458333333,,0xFF,
0.007492500000000,,0xFF,
0.007503500000000,,0xFF,
0.007514500000000,,0xFF,
0.007525500000000,,0xFF,
0.007536500000000,,0xFF,
0.007547541666667,,0xFF,
0.007558541666667,,0xFF,
0.007569541666667,,0xFF,
0.007580541666667,,0xFF,
0.007591583333333,,0xFF,
0.007602583333333,,0xFF,
0.007613583333333,,0xFF,
0.007624583333333,,0xFF,
0.007635583333333,,0xFF,
0.007646625000000,,0xFF,
0.007657625000000,,0xFF,
0.007668625000000,,0xFF,
0.007679625000000,,0xFF,
0.007690666666667,,0xFF,
0.007701666666667,,0xFF,
0.007712666666667,,0xFF,
0.007723666666667,,0xFF,
0.007734708333333,,0xFF,
0.007745708333333,,0xFF,
0.007756708333333,,0xFF,
0.007767708333333,,0xFF,
0.007778750000000,,0xFF,
0.007789750000000,,0xFF,
0.007800750000000,,0xFF,
0.007811791666667,,0xFF,
0.007822791666667,,0xFF,
0.007833791666667,,0xFF,
0.007844833333333,,0xFF,
0.007855833333333,,0xFF,
0.007866833333333,,0xFF,
0.007877875000000,,0xFF,
0.007888875000000,,0xFF,
0.007899875000000,,0xFF,
0.007910916666667,,0xFF,
0.007921916666667,,0xFF,
0.007932916666667,,0xFF,
0.007943958333333,,0xFF,
0.007954958333333,,0xFF,
0.007965958333333,,0xFF,
0.007976958333333,,0xFF,
0.007988958333333,,0xFF,
0.007999958333333,,0xFF,
0.008010958333333,,0xFF,
0.008022000000000,,0xFF,
0.008033000000000,,0xFF,
0.008044000000000,,0xFF,
0.008055000000000,,0xFF,
0.008066041666667,,0xFF,
0.008077041666667,,0xFF,
0.008088041666667,,0xFF,
0.008099041666667,,0xFF,
0.008110083333333,,0xFF,
0.008121083333333,,0xFF,
0.008132083333333,,0xFF,
0.008143083333333,,0xFF,
0.008154125000000,,0xFF,
0.008165125000000,,0xFF,
0.008176125000000,,0xFF,
0.008187125000000,,0xFF,
0.008198125000000,,0xFF,
0.008209166666667,,0xFF,
0.008220166666667,,0xFF,
0.008231166666667,,0xFF,
0.008242166666667,,0xFF,
0.008253208333333,,0xFF,
0.008264208333333,,0xFF,
0.008275208333333,,0xFF,
0.008286208333333,,0xFF,
0.008297208333333,,0xFF,
0.008308250000000,,0xFF,
0.008319250000000,,0xFF,
0.008330250000000,,0xFF,
0.008341250000000,,0xFF,
0.008352250000000,,0xFF,
0.008363291666667,,0xFF,
0.008374291666667,,0xFF,
0.008385291666667,,0xFF,
0.008396333333333,,0xFF,
0.008407333333333,,0xFF,
0.008418333333333,,0xFF,
0.008429333333333,,0xFF,
0.008440333333333,,0xFF,
0.008451375000000,,0xFF,
0.008462375000000,,0xFF,
0.008473375000000,,0xFF,
0.008484416666667,,0xFF,
0.008495416666667,,0xFF,
0.008506416666667,,0xFF,
0.008517416666667,,0xFF,
0.008528458333333,,0xFF,
0.008539458333333,,0xFF,
0.008550458333333,,0xFF,
0.008561458333333,,0xFF,
0.008572500000000,,0xFF,
0.008583500000000,,0xFF,
0.008594500000000,,0xFF,
0.008605541666667,,0xFF,
0.008616541666667,,0xFF,
0.008627541666667,,0xFF,
0.008638583333333,,0xFF,
0.008649583333333,,0xFF,
0.008660583333333,,0xFF,
0.008671583333333,,0xFF,
0.008682625000000,,0xFF,
0.008693625000000,,0xFF,
0.008704625000000,,0xFF,
0.008715666666667,,0xFF,
0.008726666666667,,0xFF,
0.008737666666667,,0xFF,
0.008748666666667,,0xFF,
0.008759708333333,,0xFF,
0.008770708333333,,0xFF,
0.008781708333333,,0xFF,
0.008792750000000,,0xFF,
0.008803750000000,,0xFF,
0.008814750000000,,0xFF,
0.008825750000000,,0xFF,
0.008836791666667,,0xFF,
0.008847791666667,,0xFF,
0.008858791666667,,0xFF,
0.008869791666667,,0xFF,
0.008880833333333,,0xFF,
0.008891833333333,,0xFF,
0.008902833333333,,0xFF,
0.008913833333333,,0xFF,
0.008924833333333,,0xFF,
0.008935833333333,,0xFF,
0.008946875000000,,0xFF,
0.008957875000000,,0xFF,
0.008968875000000,,0xFF,
0.008979875000000,,0xFF,
0.008991875000000,,0xFF,
0.009002875000000,,0xFF,
0.009013875000000,,0xFF,
0.009024875000000,,0xFF,
0.009035875000000,,0xFF,
0.009046916666667,,0xFF,
0.009057916666667,,0xFF,
0.009068916666667,,0xFF,
0.009079916666667,,0xFF,
0.009090916666667,,0xFF,
0.009101958333333,,0xFF,
0.009112958333333,,0xFF,
0.009123958333333,,0xFF,
0.009134958333333,,0xFF,
0.009145958333333,,0xFF,
0.009157000000000,,0xFF,
0.009168000000000,,0xFF,
0.009179000000000,,0xFF,
0.009190000000000,,0xFF,
0.009201000000000,,0xFF,
0.009212041666667,,0xFF,
0.009223041666667,,0xFF,
0.009234041666667,,0xFF,
0.009245041666667,,0xFF,
0.009256041666667,,0xFF,
0.009267041666667,,0xFF,
0.009278041666667,,0xFF,
0.009289083333333,,0xFF,
0.009300083333333,,0xFF,
0.009311083333333,,0xFF,
0.009322125000000,,0xFF,
0.009333125000000,,0xFF,
0.009344125000000,,0xFF,
0.009355125000000,,0xFF,
0.009366166666667,,0xFF,
0.009377166666667,,0xFF,
0.009388166666667,,0xFF,
0.009399166666667,,0xFF,
0.009410208333333,,0xFF,
0.009421208333333,,0xFF,
0.009432208333333,,0xFF,
0.009443208333333,,0xFF,
0.009454250000000,,0xFF,
0.009465250000000,,0xFF,
0.009476250000000,,0xFF,
0.009487250000000,,0xFF,
0.009498291666667,,0xFF,
0.009509291666667,,0xFF,
0.009520291666667,,0xFF,
0.009531291666667,,0xFF,
0.009542291666667,,0xFF,
0.009553333333333,,0xFF,
0.009564333333333,,0xFF,
0.009575333333333,,0xFF,
0.009586333333333,,0xFF,
0.009597375000000,,0xFF,
0.009608375000000,,0xFF,
0.009619375000000,,0xFF,
0.009630375000000,,0xFF,
0.009641416666667,,0xFF,
0.009652416666667,,0xFF,
0.009663416666667,,0xFF,
0.009674416666667,,0xFF,
0.009685416666667,,0xFF,
0.009696458333333,,0xFF,
0.009707458333333,,0xFF,
0.009718458333333,,0xFF,
0.009729500000000,,0xFF,
0.009740500000000,,0xFF,
0.009751500000000,,0xFF,
0.009762500000000,,0xFF,
0.009773500000000,,0xFF,
0.009784541666667,,0xFF,
0.009795541666667,,0xFF,
0.009806541666667,,0xFF,
0.009817541666667,,0xFF,
0.009828541666667,,0xFF,
0.009839541666667,,0xFF,
0.009850541666667,,0xFF,
0.009861583333333,,0xFF,
0.009872583333333,,0xFF,
0.009883583333333,,0xFF,
0.009894583333333,,0xFF,
0.009905625000000,,0xFF,
0.009916625000000,,0xFF,
0.009927625000000,,0xFF,
0.009938625000000,,0xFF,
0.009949625000000,,0xFF,
0.009960666666667,,0xFF,
0.009971666666667,,0xFF,
0.009982666666667,,0xFF,
0.009994625000000,,0xFF,
0.010005666666667,,0xFF,
0.010016666666667,,0xFF,
0.010027666666667,,0xFF,
0.010038666666667,,0xFF,
0.010049666666667,,0xFF,
0.010060708333333,,0xFF,
0.010071708333333,,0xFF,
0.010082708333333,,0xFF,
0.010093708333333,,0xFF,
0.010104750000000,,0xFF,
0.010115750000000,,0xFF,
0.010126750000000,,0xFF,
0.010137750000000,,0xFF,
0.010148791666667,,0xFF,
0.010159791666667,,0xFF,
0.010170791666667,,0xFF,
0.010181791666667,,0xFF,
0.010192833333333,,0xFF,
0.010203833333333,,0xFF,
0.010214833333333,,0xFF,
0.010225833333333,,0xFF,
0.010236833333333,,0xFF,
0.010247833333333,,0xFF,
0.010258875000000,,0xFF,
0.010269875000000,,0xFF,
